0.4986,0.51131,0.52142,0.53967
0.51712,0.47938,0.51516,0.56847
0.55691,0.54694,0.54854,0.5494
0.51207,0.47318,0.58123,0.59169
0.5431,0.50549,0.58596,0.52073
0.56844,0.54046,0.59619,0.4975
0.51074,0.48092,0.53208,0.53227
0.55529,0.54496,0.59036,0.4984
0.50931,0.56709,0.54829,0.53591
0.56037,0.52843,0.51828,0.59481
0.57625,0.5108,0.55221,0.51159
0.51571,0.47628,0.57706,0.54503
0.56627,0.53242,0.53412,0.50023
0.49971,0.50977,0.57873,0.52531
0.52221,0.57077,0.50823,0.55432
0.48332,0.51345,0.5842,0.56296
0.58099,0.52492,0.56873,0.59041
0.51088,0.50469,0.51474,0.58448
0.49336,0.57056,0.53515,0.57621
0.57654,0.52845,0.5697,0.56782
0.49256,0.50966,0.50734,0.52347
0.48952,0.51418,0.56792,0.50143
0.5464,0.52188,0.50669,0.56288
0.50365,0.47516,0.53913,0.50112
0.55207,0.49368,0.59022,0.55891
0.49581,0.56315,0.53098,0.50113
0.50943,0.49695,0.55682,0.50046
0.53084,0.48245,0.51479,0.50924
0.48324,0.49272,0.53087,0.5361
0.4841,0.55767,0.52104,0.50517
0.50644,0.55175,0.57291,0.51319
0.50806,0.54586,0.57973,0.58094
0.53167,0.48973,0.52342,0.56829
0.49597,0.49808,0.5057,0.55911
0.48734,0.49956,0.59591,0.54116
0.57494,0.50035,0.5933,0.50367
0.54152,0.56723,0.53289,0.50469
0.5765,0.47584,0.54683,0.51872
0.56858,0.55944,0.5729,0.52256
0.54655,0.51397,0.57286,0.5519
0.54158,0.56467,0.49927,0.51623
0.57368,0.5017,0.59396,0.50909
0.4921,0.51699,0.55342,0.5631
0.56768,0.49441,0.4985,0.53085
0.53813,0.49308,0.56422,0.57869
0.5219,0.48899,0.49969,0.57648
0.49888,0.53594,0.50846,0.51258
0.48978,0.48839,0.56784,0.58526
0.57324,0.53817,0.59297,0.51351
0.53013,0.57227,0.59188,0.58733
0.52684,0.55529,0.5215,0.54511
0.51342,0.51124,0.54096,0.59398
0.52197,0.5039,0.53365,0.57425
0.52148,0.53556,0.56086,0.55166
0.51907,0.53942,0.56933,0.49938
0.49778,0.54134,0.58282,0.53769
0.50602,0.52748,0.56847,0.59381
0.49493,0.47927,0.50259,0.58632
0.53937,0.56068,0.53131,0.53559
0.50051,0.50434,0.55426,0.51539
0.52237,0.48852,0.5173,0.50606
0.5009,0.5389,0.59529,0.58548
0.5715,0.49651,0.55012,0.56222
0.52859,0.51213,0.51132,0.5689
0.54315,0.48634,0.51538,0.51694
0.52749,0.52901,0.55553,0.53478
0.53352,0.57091,0.52995,0.51331
0.56414,0.5512,0.53477,0.57065
0.49151,0.56684,0.52596,0.56273
0.55866,0.53043,0.55669,0.59057
0.54543,0.54216,0.53844,0.55518
0.51555,0.5113,0.59273,0.54903
0.53296,0.5071,0.52649,0.56037
0.57314,0.51764,0.51365,0.59052
0.56161,0.54059,0.5127,0.55233
0.5179,0.5665,0.56738,0.5179
0.56299,0.55575,0.57989,0.54285
0.51013,0.55771,0.5163,0.5338
0.55921,0.53442,0.58425,0.5515
0.55754,0.51735,0.53779,0.54122
0.52011,0.5515,0.56864,0.54067
0.53184,0.51802,0.56198,0.53098
0.54139,0.51278,0.51615,0.59479
0.55615,0.57062,0.54442,0.55198
0.48647,0.55873,0.54311,0.53363
0.51176,0.52389,0.58378,0.55644
0.5032,0.49693,0.4982,0.52915
0.52955,0.48802,0.59484,0.57323
0.54541,0.49608,0.51321,0.50892
0.57575,0.50536,0.54155,0.56696
0.52065,0.55329,0.56183,0.58695
0.49941,0.50724,0.50666,0.57853
0.54322,0.4807,0.52184,0.5743
0.48236,0.48868,0.53286,0.53532
0.48375,0.47791,0.49879,0.58422
0.52521,0.53607,0.57089,0.51716
0.54053,0.50468,0.50566,0.53018
0.50457,0.56315,0.49754,0.5068
0.51167,0.49518,0.52359,0.54683
0.48816,0.56858,0.52515,0.56209
