1,1.7772e-65,1.2807e-15,3.6658e-17
7.7719e-23,8.6595e-105,1,6.1794e-08
1,1.8295e-39,2.0556e-14,1.2839e-79
6.6531e-95,2.9063e-08,5.1979e-163,1
1,5.7092e-19,2.2302e-87,1.5084e-160
2.2779e-10,5.9597e-118,1,2.268e-316
0.99999,9.5018e-84,4.8338e-06,7.9524e-06
3.2995e-203,4.5958e-102,0.69344,0.30656
2.3853e-23,2.2006e-15,1,1.1549e-49
1,3.0105e-116,5.8394e-19,3.6315e-73
1,8.3826e-63,5.0292e-49,9.6183e-65
2.2296e-62,6.2541e-187,1.1222e-127,1
9.8359e-11,6.9584e-227,4.668e-16,1
6.7274e-245,1,5.4704e-20,2.7467e-39
2.2327e-61,8.4406e-21,0.99998,1.9251e-05
5.2632e-145,3.1397e-134,1,4.9708e-20
2.0499e-133,7.1805e-81,4.9255e-55,1
3.2634e-186,6.7912e-122,8.6884e-89,1
2.6186e-43,1,4.4919e-14,3.3797e-54
2.4032e-155,1,3.6008e-20,3.9832e-184
1,1.3354e-19,6.702e-166,5.4483e-115
1,8.9813e-240,8.0776e-93,7.4176e-29
1.8021e-68,2.9242e-45,1.1388e-49,1
1.2967e-145,0.98867,3.3036e-80,0.011334
0,1,1.726e-204,3.0636e-18
2.3217e-34,1.5324e-89,1,0
1.2352e-91,1,2.3735e-58,6.2188e-54
4.7831e-45,5.0697e-26,1,1.8052e-75
1.4774e-94,1.096e-257,3.8976e-81,1
3.6006e-128,3.5455e-80,1,1.6631e-264
5.6488e-130,0.99999,2.2266e-232,1.0318e-05
7.7498e-05,0.99992,6.9058e-17,1.9657e-202
6.1413e-06,2.4965e-301,0.99956,0.00042973
5.0168e-74,1,5.4879e-25,0
3.1521e-82,4.7319e-78,1,1.0636e-159
1,8.5958e-87,6.3278e-52,1.5176e-51
1,3.0508e-19,5.4774e-19,2.8313e-14
1.8139e-61,2.3564e-28,1,1.8679e-233
5.5452e-231,1,6.7208e-82,8.4505e-45
1.0085e-06,1,1.436e-55,1.2735e-235
2.0838e-36,8.3304e-294,7.9994e-16,1
1.0978e-12,1.8525e-138,1,7.7224e-20
1.3185e-17,1,9.3366e-30,5.7741e-207
1,9.755e-68,1.209e-29,9.6047e-59
3.1039e-62,1,7.6029e-122,9.3715e-133
3.9313e-68,5.5929e-50,1.2224e-49,1
1.4993e-157,5.1116e-82,0.024101,0.9759
3.5159e-40,1,7.0055e-169,2.1868e-47
1,3.6443e-94,3.8752e-188,2.9256e-42
5.3528e-73,1,2.3945e-10,9.9725e-230
0.99995,3.4758e-156,4.5671e-05,4.7735e-12
1,0,1.9038e-27,0
6.5249e-276,1.4589e-41,1,2.2433e-33
4.4654e-21,1,8.3231e-09,6.7286e-27
9.6288e-14,0.0049505,0.99505,2.9762e-89
0.99972,0.00024334,3.4962e-05,6.905e-135
1.7432e-47,7.4205e-96,1,2.4385e-53
2.4803e-57,1,1.2864e-08,1.3064e-105
3.3695e-67,1.6712e-73,0.18299,0.81701
1.8774e-272,1.2743e-11,1,1.3471e-263
1,3.8088e-35,7.3577e-162,4.8981e-17
2.4408e-43,1.2677e-20,5.3167e-129,1
2.9667e-54,2.8413e-142,2.491e-28,1
2.0726e-10,1.4484e-179,2.3528e-105,1
1,5.7365e-91,2.5953e-111,4.3607e-08
2.3547e-277,7.5362e-91,1,2.5863e-139
1,1.7207e-53,8.5774e-83,4.0455e-120
0.12292,1.2216e-293,2.624e-22,0.87708
6.8391e-104,5.1834e-192,5.0609e-50,1
1,3.367e-291,1.6154e-96,0
1,8.9425e-37,6.7115e-26,4.4139e-11
1,4.3829e-96,1.6363e-16,3.883e-90
2.256e-149,1,1.0864e-56,6.1115e-47
2.6529e-50,0.00026336,2.5945e-89,0.99974
1,3.4809e-232,2.6055e-16,1.3465e-134
1,5.2277e-65,4.6333e-70,2.1451e-46
1.8801e-62,1,8.1891e-09,2.2428e-09
1,3.2311e-153,3.4107e-169,2.8896e-127
1.1577e-15,1,2.5191e-23,1.8441e-62
1.0528e-38,1.3339e-84,3.5739e-85,1
6.1999e-24,4.3054e-160,1,5.4659e-114
2.2698e-149,8.348e-09,1,3.6174e-40
7.1641e-27,2.0082e-30,1,2.7215e-42
1,6.5256e-42,1.5643e-32,1.5322e-19
8.7429e-45,1,1.4521e-84,1.9355e-35
1.7452e-30,1,1.0532e-29,2.9553e-88
7.3673e-42,1,8.4396e-51,2.0258e-41
1,6.7847e-69,2.5393e-138,9.7238e-34
1,4.2923e-69,3.456e-34,4.6537e-109
1,6.8931e-31,1.5456e-193,1.3021e-232
2.1315e-175,1.8356e-136,9.0316e-17,1
3.6129e-232,4.9121e-52,3.056e-10,1
1,2.3541e-24,7.2318e-36,1.1437e-247
1.4423e-21,1,4.9448e-172,1.4018e-52
1.7588e-120,3.4807e-83,1,4.9739e-62
1,3.163e-50,1.7805e-42,6.1157e-138
2.0472e-269,1.2913e-19,1.0751e-219,1
1,2.1226e-16,2.2839e-65,3.7019e-126
4.1793e-71,1,2.7674e-119,7.2795e-30
1.0975e-08,1.7543e-57,1,1.2371e-87
