0.9992,0.0007931,2.2347e-20,2.6829e-06
2.7201e-05,6.534e-16,0.99964,0.0003332
0.2511,4.7416e-06,0.74889,8.2287e-09
0.98566,3.4122e-15,0.00028698,0.014054
0.5193,0.046734,0.43397,2.314e-09
0.084499,0.0054181,0.00013936,0.90994
1.1749e-06,3.2015e-05,5.1029e-09,0.99997
0.32495,8.6343e-32,0.67467,0.00038376
0.99021,4.6943e-12,0.003359,0.0064288
3.3036e-30,0.99912,0.00087952,1.9936e-09
2.5669e-07,0.9897,0.010297,9.0066e-07
3.7232e-05,0.99996,1.9845e-23,6.1798e-07
0.4828,0.030643,2.213e-10,0.48655
2.9942e-08,0.99999,5.7719e-26,5.654e-06
0.0054038,0.9946,8.8979e-20,1.5678e-19
0.74891,8.0665e-05,0.017031,0.23398
0.0013822,0.99862,2.3058e-15,3.2635e-08
0.9909,8.8768e-16,4.8804e-06,0.0090958
0.022043,8.6928e-11,0.97796,4.5205e-09
2.2824e-16,6.9466e-11,1,1.55e-21
0.061388,1.2686e-13,0.93861,2.0992e-14
0.00016363,0.16733,0.82981,0.0026943
5.2542e-06,0.00028814,8.7759e-13,0.99971
0.00064337,0.99935,2.1476e-06,2.1455e-25
1,6.071e-13,1.4959e-07,7.4117e-07
0.32779,4.4997e-09,1.4471e-15,0.67221
8.485e-06,0.003562,0.99642,9.9788e-06
4.2539e-06,0.011998,0.988,1.0944e-08
0.050977,0.38719,0.56184,1.4042e-07
4.2163e-16,2.9334e-13,0.99907,0.00093461
0.44347,2.9803e-10,0.14057,0.41596
0.00031873,2.5079e-30,1.5392e-06,0.99968
0.0022447,0.00037138,0.7447,0.25268
4.6002e-10,0.00014882,0.090216,0.90964
0.72316,0.27611,0.00072898,1.2384e-07
6.037e-06,6.1229e-08,0.99995,4.6681e-05
1,6.4524e-14,2.2172e-16,2.1887e-58
0.015893,0.92503,0.050072,0.0090052
0.031108,0.0082792,2.5023e-06,0.96061
8.8475e-14,1,5.0453e-35,2.699e-07
0.927,0.040993,1.1318e-12,0.032002
0.99993,1.476e-09,7.0853e-05,9.5433e-07
3.7396e-06,0.34308,1.5633e-14,0.65691
4.9401e-23,6.5561e-13,0.99994,6.2897e-05
3.7041e-23,0.00023465,5.5071e-13,0.99977
0.94338,8.38e-07,2.02e-08,0.056619
7.169e-06,0.043821,0.95617,8.2039e-28
0.99543,1.8999e-11,0.0045718,1.0737e-08
2.966e-07,1,2.3391e-10,1.22e-16
0.0013905,1.3288e-06,0.99852,8.7068e-05
1,1.9243e-09,4.8057e-09,1.8815e-06
1,6.5444e-13,1.5441e-09,2.1473e-08
3.3199e-11,2.4783e-07,1.8358e-13,1
0.99117,1.0488e-07,0.0087952,3.5702e-05
4.7101e-14,1.4369e-13,1,1.5333e-13
3.101e-06,2.7458e-09,1,5.054e-23
1.9186e-07,1,5.3565e-10,8.0121e-08
7.8091e-14,1.4773e-07,0.067405,0.9326
0.57128,2.1774e-34,2.8963e-15,0.42872
6.5321e-49,7.205e-06,7.1285e-36,0.99999
0.97994,0.02006,4.4934e-16,1.3352e-24
1,4.2279e-31,1.0882e-08,2.046e-11
0.99985,8.1429e-33,1.2179e-06,0.00014398
3.4784e-11,6.7954e-10,1,3.3374e-14
3.0552e-11,0.95143,3.0291e-05,0.048535
0.97129,4.1881e-21,0.028705,1.4527e-06
2.5517e-08,0.03339,4.7217e-10,0.96661
2.7593e-34,2.7686e-05,2.6119e-12,0.99997
0.044185,2.6683e-14,0.41531,0.54051
0.0006884,1.4625e-05,0.9993,6.3058e-25
0.8998,7.5343e-08,0.1002,1.6677e-14
0.87121,0.0014743,1.9325e-13,0.12732
4.0919e-18,0.23652,0.76348,6.4316e-17
9.8627e-27,0.39076,0.60831,0.00093152
0.99899,4.3057e-07,1.539e-15,0.0010125
0.23759,9.7139e-08,6.0302e-13,0.76241
5.2227e-13,3.7699e-05,0.99905,0.00090915
0.82136,0.17864,4.6627e-09,2.2946e-08
6.6613e-09,0.013215,0.98678,2.4876e-06
0.89077,4.2278e-11,0.10923,5.3419e-24
1.0591e-13,3.4739e-11,0.00018286,0.99982
1,3.0852e-06,5.5409e-14,9.9505e-11
0.19492,0.73013,0.074944,5.1507e-06
8.8736e-10,1.2919e-22,0.9738,0.026203
1.0495e-06,1.4664e-17,0.52995,0.47005
0.91642,0.083578,7.0045e-14,1.7125e-09
1.1813e-13,0.003666,1.4246e-08,0.99633
6.4317e-07,0.3381,0.6619,4.0991e-10
0.0034868,0.99629,3.2024e-11,0.00022251
9.3268e-08,0.039342,0.96066,2.3985e-11
2.2316e-14,0.1194,0.69857,0.18203
9.5712e-06,0.58017,1.0041e-11,0.41983
1,3.6461e-22,4.7287e-15,8.2716e-14
1.9378e-27,5.7127e-06,8.6378e-22,0.99999
0.013838,0.06511,1.3008e-18,0.92105
0.99475,4.5992e-10,0.0052393,5.8928e-06
1.2701e-23,3.5172e-12,9.3276e-11,1
0.99454,3.1176e-13,1.6265e-06,0.005458
0.6817,1.7432e-09,0.023777,0.29452
0.00037944,0.72399,0.27469,0.0009405
