4.3096e-06,0.99569,0.0043093,1.4011e-11
0.99988,7.0965e-52,0.00012302,4.0991e-47
2.6953e-11,0.40281,0.59718,6.942e-06
0.97632,1.0751e-12,0.023684,4.2274e-12
0.32217,5.2891e-06,0.67685,0.0009741
8.7254e-06,0.47518,0.52481,8.3278e-07
3.1926e-42,7.3296e-12,1.0125e-19,1
0.53717,0.0040851,0.45874,3.3202e-06
0.00011488,4.36e-06,0.99882,0.0010594
8.301e-06,4.3999e-07,0.99999,2.5663e-20
0.049414,5.1013e-06,4.6589e-23,0.95058
1,4.1107e-12,7.0823e-39,7.8485e-07
1.4838e-05,0.99999,2.3869e-15,7.0336e-10
0.0014174,2.0478e-10,0.99858,2.0436e-06
1,2.6518e-10,3.9071e-14,3.8829e-15
1.0391e-08,7.2373e-10,1,2.6483e-07
0.034,4.8758e-15,0.34085,0.62515
0.48963,8.9964e-20,1.5254e-14,0.51037
2.5742e-28,2.0649e-09,1,2.2378e-34
1.418e-08,0.8948,0.1052,8.8807e-09
2.9823e-07,2.7826e-05,0.98331,0.01666
0.65413,4.2207e-15,2.4031e-22,0.34587
1.8551e-05,5.2242e-06,2.6563e-17,0.99998
0.072863,0.00052208,0.00048353,0.92613
0.033049,1.3363e-05,1.0814e-22,0.96694
0.9948,8.0148e-19,4.5673e-12,0.0052046
0.99483,4.9342e-08,1.1489e-37,0.0051666
3.5938e-19,0.9999,4.0793e-28,9.7301e-05
1.1019e-28,4.1944e-10,0.94466,0.05534
2.0235e-09,2.4793e-12,0.9962,0.0038007
0.00054526,0.99944,2.2928e-16,1.3372e-05
0.96323,0.036764,4.6546e-08,9.0773e-06
0.00023355,0.99977,3.2199e-15,3.3626e-15
0.0046721,0.91561,0.079612,0.00010402
0.0032973,5.7859e-16,0.001058,0.99564
9.7067e-11,3.8097e-07,0.56624,0.43376
6.1625e-10,1,5.0225e-16,2.3956e-21
1.4461e-09,2.7014e-14,0.01426,0.98574
0.76834,1.501e-08,0.23166,5.2354e-15
0.14473,0.85527,3.3386e-13,7.1264e-09
0.010048,0.93279,0.057166,1.3567e-10
7.5138e-15,0.4909,5.6821e-10,0.5091
0.00019164,0.00027174,0.98864,0.010892
8.3787e-12,0.004373,0.99563,7.7667e-16
0.0038059,1.123e-09,0.0040349,0.99216
9.3421e-05,0.99991,6.0376e-12,6.4059e-10
2.9437e-06,0.2296,0.7704,7.9691e-08
0.89383,0.10617,1.3252e-22,2.5427e-06
0.88092,0.11908,7.7023e-07,1.5653e-16
1.0643e-08,8.4201e-08,3.8706e-08,1
3.7848e-07,0.5677,0.4323,4.2994e-15
4.4472e-14,6.4172e-10,1,5.3676e-19
5.491e-12,0.0048391,0.99516,2.9015e-14
0.55913,1.1983e-17,0.00015154,0.44072
0.91213,0.0002202,3.5916e-12,0.087646
0.9652,0.034761,3.4607e-05,5.1328e-21
5.3746e-10,3.5745e-32,9.8262e-09,1
0.99628,2.1626e-05,0.0036975,1.8686e-17
1.8068e-06,0.9444,0.00024439,0.055357
4.3229e-12,1,2.1012e-16,1.6225e-11
4.697e-16,9.258e-05,7.6888e-08,0.99991
0.00081805,9.7148e-10,0.66553,0.33365
2.85e-11,3.6904e-06,0.99616,0.0038348
0.067668,0.067309,0.86502,1.6772e-09
0.0078537,5.5075e-13,0.96669,0.02546
5.2769e-06,0.024414,1.273e-18,0.97558
3.2708e-10,0.94205,2.7462e-06,0.057948
0.93794,3.7833e-22,0.062055,7.0219e-06
1.5715e-55,2.4655e-07,5.5986e-14,1
2.1143e-08,2.7917e-10,1,2.0169e-23
0.23922,0.002222,0.75856,2.5586e-10
5.0702e-44,0.27758,3.7705e-06,0.72242
3.0514e-08,1.0233e-17,1,1.9501e-10
0.46181,7.2673e-12,0.00086376,0.53733
0.99206,0.0053329,0.0026066,5.0245e-11
0.99239,1.7071e-05,9.4716e-09,0.0075922
2.484e-19,1,5.3484e-13,5.6406e-16
0.00026751,0.29263,0.70711,1.6599e-40
2.2593e-10,3.8195e-09,0.96651,0.033491
0.015007,0.98499,3.9319e-11,2.9441e-09
2.7297e-06,1.7451e-10,0.99984,0.00015491
0.0012482,0.97821,0.0033868,0.017155
0.034312,6.4239e-06,0.96568,5.6757e-13
4.7812e-15,3.198e-12,0.99999,1.2293e-05
0.83983,8.7302e-30,4.9346e-06,0.16016
4.419e-14,0.81334,0.18478,0.0018746
0.00082004,0.97809,0.021092,5.9364e-09
7.6353e-07,0.99818,4.3419e-06,0.0018132
0.9749,1.0291e-06,0.025091,8.0447e-06
0.83638,0.082264,0.081354,7.174e-33
